,game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
11392,2013-02-25,Final,107,110,0,Utah,Jazz,Boston,Celtics
11393,2011-02-28,Final,102,107,0,Utah,Jazz,Boston,Celtics
11394,2010-03-22,Final,110,97,1,Utah,Jazz,Boston,Celtics
11395,2009-02-19,Final,90,85,1,Utah,Jazz,Boston,Celtics
11396,2007-12-29,Final,98,104,0,Utah,Jazz,Boston,Celtics
11397,2007-02-24,Final,105,87,1,Utah,Jazz,Boston,Celtics
11398,2006-02-21,Final,83,103,0,Utah,Jazz,Boston,Celtics
11399,2005-02-25,Final,102,109,0,Utah,Jazz,Boston,Celtics
11400,2003-12-08,Final,80,102,0,Utah,Jazz,Boston,Celtics
11401,2018-11-09,Final,123,115,1,Utah,Jazz,Boston,Celtics
11402,2018-03-28,Final,94,97,0,Utah,Jazz,Boston,Celtics
11403,2017-02-11,Final,104,112,0,Utah,Jazz,Boston,Celtics
11404,2016-02-19,Final,111,93,1,Utah,Jazz,Boston,Celtics
11405,2015-01-26,Final,90,99,0,Utah,Jazz,Boston,Celtics
11406,2020-02-03,Final,115,123,0,Atlanta,Hawks,Boston,Celtics
11407,2014-04-09,Final,105,97,1,Atlanta,Hawks,Boston,Celtics
11408,2013-11-23,Final,87,94,0,Atlanta,Hawks,Boston,Celtics
11409,2013-01-25,Final,123,111,1,Atlanta,Hawks,Boston,Celtics
11410,2013-01-05,Final,81,89,0,Atlanta,Hawks,Boston,Celtics
11411,2012-05-08,Final,87,86,1,Atlanta,Hawks,Boston,Celtics
11412,2012-05-01,Final,80,87,0,Atlanta,Hawks,Boston,Celtics
11413,2012-04-29,Final,83,74,1,Atlanta,Hawks,Boston,Celtics
11414,2012-04-20,Final,97,92,1,Atlanta,Hawks,Boston,Celtics
11415,2012-03-19,Final,76,79,0,Atlanta,Hawks,Boston,Celtics
11416,2011-04-01,Final,88,83,1,Atlanta,Hawks,Boston,Celtics
11417,2010-11-22,Final,76,99,0,Atlanta,Hawks,Boston,Celtics
11418,2010-01-29,Final,100,91,1,Atlanta,Hawks,Boston,Celtics
11419,2010-01-08,Final,93,85,1,Atlanta,Hawks,Boston,Celtics
11420,2009-03-27,Final,93,99,0,Atlanta,Hawks,Boston,Celtics
11421,2008-12-17,Final,85,88,0,Atlanta,Hawks,Boston,Celtics
11422,2008-05-02,Final,103,100,1,Atlanta,Hawks,Boston,Celtics
11423,2008-04-28,Final,97,92,1,Atlanta,Hawks,Boston,Celtics
11424,2008-04-26,Final,102,93,1,Atlanta,Hawks,Boston,Celtics
11425,2008-04-12,Final,89,99,0,Atlanta,Hawks,Boston,Celtics
11426,2007-04-10,Final,104,96,1,Atlanta,Hawks,Boston,Celtics
11427,2007-01-15,Final,100,96,1,Atlanta,Hawks,Boston,Celtics
11428,2006-01-10,Final,94,98,0,Atlanta,Hawks,Boston,Celtics
11429,2005-11-23,Final,120,117,1,Atlanta,Hawks,Boston,Celtics
11430,2005-04-01,Final,100,116,0,Atlanta,Hawks,Boston,Celtics
11431,2005-01-22,Final,100,96,1,Atlanta,Hawks,Boston,Celtics
11432,2004-04-10,Final,110,99,1,Atlanta,Hawks,Boston,Celtics
11433,2003-12-23,Final,93,88,1,Atlanta,Hawks,Boston,Celtics
11434,2019-01-19,Final,105,113,0,Atlanta,Hawks,Boston,Celtics
11435,2018-11-23,Final,96,114,0,Atlanta,Hawks,Boston,Celtics
11436,2017-11-18,Final,99,110,0,Atlanta,Hawks,Boston,Celtics
11437,2017-11-06,Final,107,110,0,Atlanta,Hawks,Boston,Celtics
11438,2017-04-06,Final,123,116,1,Atlanta,Hawks,Boston,Celtics
11439,2017-01-13,Final,101,103,0,Atlanta,Hawks,Boston,Celtics
11440,2016-04-26,Final,110,83,1,Atlanta,Hawks,Boston,Celtics
11441,2016-04-19,Final,89,72,1,Atlanta,Hawks,Boston,Celtics
11442,2016-04-16,Final,102,101,1,Atlanta,Hawks,Boston,Celtics
11443,2016-04-09,Final,118,107,1,Atlanta,Hawks,Boston,Celtics
11444,2015-11-24,Final,121,97,1,Atlanta,Hawks,Boston,Celtics
11445,2014-12-02,Final,109,105,1,Atlanta,Hawks,Boston,Celtics
11446,2014-03-21,Final,114,98,1,Brooklyn,Nets,Boston,Celtics
11447,2013-12-10,Final,104,96,1,Brooklyn,Nets,Boston,Celtics
11448,2013-10-15,Final,82,80,1,Brooklyn,Nets,Boston,Celtics
11449,2012-12-25,Final,76,93,0,Brooklyn,Nets,Boston,Celtics
11450,2012-11-15,Final,102,97,1,Brooklyn,Nets,Boston,Celtics
11451,2012-10-18,Final,85,115,0,Brooklyn,Nets,Boston,Celtics
11452,2012-04-14,Final,82,94,0,Brooklyn,Nets,Boston,Celtics
11453,2011-03-14,Final,88,79,1,Brooklyn,Nets,Boston,Celtics
11454,2010-12-05,Final,75,100,0,Brooklyn,Nets,Boston,Celtics
11455,2010-10-07,Final,92,96,0,Brooklyn,Nets,Boston,Celtics
11456,2010-01-13,Final,87,111,0,Brooklyn,Nets,Boston,Celtics
11457,2009-11-07,Final,76,86,0,Brooklyn,Nets,Boston,Celtics
11458,2009-10-13,Final,88,91,0,Brooklyn,Nets,Boston,Celtics
11459,2009-03-04,Final,111,115,0,Brooklyn,Nets,Boston,Celtics
11460,2009-01-17,Final,85,105,0,Brooklyn,Nets,Boston,Celtics
11461,2008-10-16,Final,108,111,0,Brooklyn,Nets,Boston,Celtics
11462,2008-01-11,Final,77,86,0,Brooklyn,Nets,Boston,Celtics
11463,2007-11-10,Final,101,112,0,Brooklyn,Nets,Boston,Celtics
11464,2007-10-23,Final,82,71,1,Brooklyn,Nets,Boston,Celtics
11465,2007-03-03,Final,88,96,0,Brooklyn,Nets,Boston,Celtics
11466,2006-12-09,Final,90,92,0,Brooklyn,Nets,Boston,Celtics
11467,2006-10-24,Final,109,107,1,Brooklyn,Nets,Boston,Celtics
11468,2006-04-16,Final,95,93,1,Brooklyn,Nets,Boston,Celtics
11469,2006-01-21,Final,103,83,1,Brooklyn,Nets,Boston,Celtics
11470,2005-10-25,Final,118,116,1,Brooklyn,Nets,Boston,Celtics
11471,2005-04-09,Final,99,86,1,Brooklyn,Nets,Boston,Celtics
11472,2005-01-21,Final,104,98,1,Brooklyn,Nets,Boston,Celtics
11473,2004-03-29,Final,80,84,0,Brooklyn,Nets,Boston,Celtics
11474,2004-01-25,Final,110,91,1,Brooklyn,Nets,Boston,Celtics
11475,2019-11-29,Final,112,107,1,Brooklyn,Nets,Boston,Celtics
11476,2019-03-30,Final,110,96,1,Brooklyn,Nets,Boston,Celtics
11477,2019-01-14,Final,109,102,1,Brooklyn,Nets,Boston,Celtics
11478,2018-01-06,Final,85,87,0,Brooklyn,Nets,Boston,Celtics
11479,2017-11-14,Final,102,109,0,Brooklyn,Nets,Boston,Celtics
11480,2017-03-17,Final,95,98,0,Brooklyn,Nets,Boston,Celtics
11481,2016-11-23,Final,92,111,0,Brooklyn,Nets,Boston,Celtics
11482,2016-10-13,Final,97,100,0,Brooklyn,Nets,Boston,Celtics
11483,2016-01-04,Final,94,103,0,Brooklyn,Nets,Boston,Celtics
11484,2015-11-22,Final,111,101,1,Brooklyn,Nets,Boston,Celtics
11485,2015-10-14,Final,105,109,0,Brooklyn,Nets,Boston,Celtics
11486,2015-03-23,Final,91,110,0,Brooklyn,Nets,Boston,Celtics
11487,2015-01-07,Final,81,89,0,Brooklyn,Nets,Boston,Celtics
11488,2014-10-19,Final,90,95,0,Brooklyn,Nets,Boston,Celtics
11489,2014-04-05,Final,115,111,1,Detroit,Pistons,Boston,Celtics
11490,2013-11-03,Final,87,77,1,Detroit,Pistons,Boston,Celtics
11491,2013-01-20,Final,103,88,1,Detroit,Pistons,Boston,Celtics
11492,2012-11-18,Final,103,83,1,Detroit,Pistons,Boston,Celtics
11493,2012-02-19,Final,96,81,1,Detroit,Pistons,Boston,Celtics
11494,2010-12-29,Final,104,92,1,Detroit,Pistons,Boston,Celtics
11495,2010-11-02,Final,86,109,0,Detroit,Pistons,Boston,Celtics
11496,2010-03-02,Final,100,105,0,Detroit,Pistons,Boston,Celtics
11497,2010-01-20,Final,92,86,1,Detroit,Pistons,Boston,Celtics
11498,2009-01-30,Final,78,86,0,Detroit,Pistons,Boston,Celtics
11499,2008-11-09,Final,76,88,0,Detroit,Pistons,Boston,Celtics
11500,2008-05-30,Final,81,89,0,Detroit,Pistons,Boston,Celtics
11501,2008-05-26,Final,94,75,1,Detroit,Pistons,Boston,Celtics
11502,2008-05-24,Final,80,94,0,Detroit,Pistons,Boston,Celtics
11503,2008-01-05,Final,85,92,0,Detroit,Pistons,Boston,Celtics
11504,2007-02-06,Final,109,102,1,Detroit,Pistons,Boston,Celtics
11505,2007-01-13,Final,81,73,1,Detroit,Pistons,Boston,Celtics
11506,2006-01-16,Final,94,84,1,Detroit,Pistons,Boston,Celtics
11507,2005-11-15,Final,115,100,1,Detroit,Pistons,Boston,Celtics
11508,2005-03-26,Final,105,99,1,Detroit,Pistons,Boston,Celtics
11509,2005-01-02,Final,100,88,1,Detroit,Pistons,Boston,Celtics
11510,2003-11-05,Final,96,88,1,Detroit,Pistons,Boston,Celtics
11511,2018-12-15,Final,113,104,1,Detroit,Pistons,Boston,Celtics
11512,2018-10-27,Final,89,109,0,Detroit,Pistons,Boston,Celtics
11513,2018-02-23,Final,98,110,0,Detroit,Pistons,Boston,Celtics
11514,2017-12-10,Final,81,91,0,Detroit,Pistons,Boston,Celtics
11515,2017-02-26,Final,98,104,0,Detroit,Pistons,Boston,Celtics
11516,2016-11-19,Final,92,94,0,Detroit,Pistons,Boston,Celtics
11517,2015-12-26,Final,93,99,0,Detroit,Pistons,Boston,Celtics
11518,2015-12-16,Final,119,116,1,Detroit,Pistons,Boston,Celtics
11519,2015-04-08,Final,103,113,0,Detroit,Pistons,Boston,Celtics
11520,2020-01-04,Final,104,111,0,Chicago,Bulls,Boston,Celtics
11521,2014-03-31,Final,94,80,1,Chicago,Bulls,Boston,Celtics
11522,2014-01-02,Final,94,82,1,Chicago,Bulls,Boston,Celtics
11523,2012-12-18,Final,100,89,1,Chicago,Bulls,Boston,Celtics
11524,2012-11-12,Final,95,101,0,Chicago,Bulls,Boston,Celtics
11525,2012-04-05,Final,93,86,1,Chicago,Bulls,Boston,Celtics
11526,2012-02-16,Final,89,80,1,Chicago,Bulls,Boston,Celtics
11527,2011-04-07,Final,97,81,1,Chicago,Bulls,Boston,Celtics
11528,2011-01-08,Final,90,79,1,Chicago,Bulls,Boston,Celtics
11529,2010-04-13,Final,101,93,1,Chicago,Bulls,Boston,Celtics
11530,2009-12-12,Final,80,106,0,Chicago,Bulls,Boston,Celtics
11531,2009-04-30,Final,128,127,1,Chicago,Bulls,Boston,Celtics
11532,2009-04-26,Final,121,118,1,Chicago,Bulls,Boston,Celtics
11533,2009-04-23,Final,86,107,0,Chicago,Bulls,Boston,Celtics
11534,2009-03-17,Final,127,121,1,Chicago,Bulls,Boston,Celtics
11535,2008-04-01,Final,92,106,0,Chicago,Bulls,Boston,Celtics
11536,2007-12-08,Final,81,92,0,Chicago,Bulls,Boston,Celtics
11537,2007-03-13,Final,95,87,1,Chicago,Bulls,Boston,Celtics
11538,2006-12-04,Final,100,82,1,Chicago,Bulls,Boston,Celtics
11539,2006-04-01,Final,100,94,1,Chicago,Bulls,Boston,Celtics
11540,2005-12-17,Final,118,86,1,Chicago,Bulls,Boston,Celtics
11541,2005-10-15,Final,116,97,1,Chicago,Bulls,Boston,Celtics
11542,2005-01-29,Final,97,101,0,Chicago,Bulls,Boston,Celtics
11543,2005-01-08,Final,102,91,1,Chicago,Bulls,Boston,Celtics
11544,2004-02-12,Final,107,87,1,Chicago,Bulls,Boston,Celtics
11545,2004-01-03,Final,77,88,0,Chicago,Bulls,Boston,Celtics
11546,2019-02-23,Final,126,116,1,Chicago,Bulls,Boston,Celtics
11547,2018-12-08,Final,77,133,0,Chicago,Bulls,Boston,Celtics
11548,2018-03-05,Final,89,105,0,Chicago,Bulls,Boston,Celtics
11549,2017-12-11,Final,108,85,1,Chicago,Bulls,Boston,Celtics
11550,2017-04-28,Final,83,105,0,Chicago,Bulls,Boston,Celtics
11551,2017-04-23,Final,95,104,0,Chicago,Bulls,Boston,Celtics
11552,2017-04-21,Final,87,104,0,Chicago,Bulls,Boston,Celtics
11553,2017-02-16,Final,104,103,1,Chicago,Bulls,Boston,Celtics
11554,2016-10-27,Final,105,99,1,Chicago,Bulls,Boston,Celtics
11555,2016-01-07,Final,101,92,1,Chicago,Bulls,Boston,Celtics
11556,2015-01-03,Final,109,104,1,Chicago,Bulls,Boston,Celtics
11557,2014-11-08,Final,101,106,0,Chicago,Bulls,Boston,Celtics
11558,2020-02-23,Final,114,112,1,Los Angeles,Lakers,Boston,Celtics
11559,2014-02-21,Final,101,92,1,Los Angeles,Lakers,Boston,Celtics
11560,2013-02-20,Final,113,99,1,Los Angeles,Lakers,Boston,Celtics
11561,2012-03-11,Final,97,94,1,Los Angeles,Lakers,Boston,Celtics
11562,2011-01-30,Final,96,109,0,Los Angeles,Lakers,Boston,Celtics
11563,2010-06-17,Final,83,79,1,Los Angeles,Lakers,Boston,Celtics
11564,2010-06-15,Final,89,67,1,Los Angeles,Lakers,Boston,Celtics
11565,2010-06-06,Final,94,103,0,Los Angeles,Lakers,Boston,Celtics
11566,2010-06-03,Final,102,89,1,Los Angeles,Lakers,Boston,Celtics
11567,2010-02-18,Final,86,87,0,Los Angeles,Lakers,Boston,Celtics
11568,2008-12-25,Final,92,83,1,Los Angeles,Lakers,Boston,Celtics
11569,2008-06-15,Final,103,98,1,Los Angeles,Lakers,Boston,Celtics
11570,2008-06-12,Final,91,97,0,Los Angeles,Lakers,Boston,Celtics
11571,2008-06-10,Final,87,81,1,Los Angeles,Lakers,Boston,Celtics
11572,2007-12-30,Final,91,110,0,Los Angeles,Lakers,Boston,Celtics
11573,2007-02-23,Final,122,96,1,Los Angeles,Lakers,Boston,Celtics
11574,2006-02-26,Final,111,112,0,Los Angeles,Lakers,Boston,Celtics
11575,2005-02-22,Final,104,95,1,Los Angeles,Lakers,Boston,Celtics
11576,2003-12-28,Final,105,82,1,Los Angeles,Lakers,Boston,Celtics
11577,2019-03-09,Final,107,120,0,Los Angeles,Lakers,Boston,Celtics
11578,2018-01-23,Final,108,107,1,Los Angeles,Lakers,Boston,Celtics
11579,2017-03-03,Final,95,115,0,Los Angeles,Lakers,Boston,Celtics
11580,2016-04-03,Final,100,107,0,Los Angeles,Lakers,Boston,Celtics
11581,2015-02-22,Final,118,111,1,Los Angeles,Lakers,Boston,Celtics
11582,2020-02-25,Final,106,118,0,Portland,Trail Blazers,Boston,Celtics
11583,2014-01-11,Final,112,104,1,Portland,Trail Blazers,Boston,Celtics
11584,2013-02-24,Final,92,86,1,Portland,Trail Blazers,Boston,Celtics
11585,2011-01-27,Final,78,88,0,Portland,Trail Blazers,Boston,Celtics
11586,2010-02-19,Final,76,96,0,Portland,Trail Blazers,Boston,Celtics
11587,2008-12-30,Final,91,86,1,Portland,Trail Blazers,Boston,Celtics
11588,2008-02-24,Final,102,112,0,Portland,Trail Blazers,Boston,Celtics
11589,2007-01-01,Final,81,89,0,Portland,Trail Blazers,Boston,Celtics
11590,2006-02-24,Final,96,102,0,Portland,Trail Blazers,Boston,Celtics
11591,2004-12-09,Final,89,87,1,Portland,Trail Blazers,Boston,Celtics
11592,2004-02-21,Final,105,84,1,Portland,Trail Blazers,Boston,Celtics
11593,2018-11-11,Final,100,94,1,Portland,Trail Blazers,Boston,Celtics
11594,2018-03-23,Final,100,105,0,Portland,Trail Blazers,Boston,Celtics
11595,2017-02-09,Final,111,120,0,Portland,Trail Blazers,Boston,Celtics
11596,2016-03-31,Final,116,109,1,Portland,Trail Blazers,Boston,Celtics
11597,2015-01-22,Final,89,90,0,Portland,Trail Blazers,Boston,Celtics
11598,2013-11-20,Final,104,93,1,San Antonio,Spurs,Boston,Celtics
11599,2012-12-15,Final,103,88,1,San Antonio,Spurs,Boston,Celtics
11600,2011-03-31,Final,97,107,0,San Antonio,Spurs,Boston,Celtics
11601,2009-12-03,Final,83,90,0,San Antonio,Spurs,Boston,Celtics
11602,2009-03-20,Final,77,80,0,San Antonio,Spurs,Boston,Celtics
11603,2008-03-17,Final,91,93,0,San Antonio,Spurs,Boston,Celtics
11604,2007-03-17,Final,85,91,0,San Antonio,Spurs,Boston,Celtics
11605,2005-12-09,Final,101,89,1,San Antonio,Spurs,Boston,Celtics
11606,2004-12-26,Final,107,90,1,San Antonio,Spurs,Boston,Celtics
11607,2004-03-20,Final,103,87,1,San Antonio,Spurs,Boston,Celtics
